Order_ID,Order_Date,Ship_Date,Ship_Mode,Order_Status,Customer_ID,Customer_Name,Customer_Segment,Region,State,City,Product_ID,Product_Name,Category,Sub_Category,Unit_Price,Quantity,Discount,Sales,Revenue,Profit,Payment_Method,,Profit_Margin_%
ORD-106418,08-08-2022,11-08-2022,First Class,Delivered,CUST-3213,Richard Evans,Small Business,West,Washington,Seattle,PRD-1232,Fragrances Item 33,Beauty,Fragrances,57.89,4,0,231.56,926.24,92.63,Gift Card,,0.400025911
ORD-106419,17-01-2022,19-01-2022,Same Day,Delivered,CUST-3336,Amanda Nelson,Corporate,South,North Carolina,Greensboro,PRD-1211,Skincare Item 12,Beauty,Skincare,118.83,2,0.1,213.89,427.78,58.61,Debit Card,,0.274019356
ORD-106420,31-01-2024,04-02-2024,Second Class,Returned,CUST-2438,George Johnson,Small Business,West,Oregon,Eugene,PRD-1166,Textbooks Item 67,Books,Textbooks,9.29,2,0,18.58,37.16,6.35,PayPal,,0.341765339
ORD-106421,18-01-2021,21-01-2021,Same Day,Cancelled,CUST-4929,Emily Brown,Corporate,East,Ohio,Cleveland,PRD-1086,Shelving Item 87,Furniture,Shelving,178.17,1,0.2,142.54,142.54,13.15,PayPal,,0.092254806
ORD-106422,24-12-2021,28-12-2021,Standard Class,Pending,CUST-1122,Melissa Anderson,Corporate,North,Connecticut,New Haven,PRD-1027,Cameras Item 28,Electronics,Cameras,1400.95,1,0.25,1050.71,1050.71,72.68,Bank Transfer,,0.069172274
ORD-106423,10-08-2021,13-08-2021,Second Class,Delivered,CUST-2869,Robert Flores,Corporate,South,Texas,Austin,PRD-1182,Cookware Item 83,Home & Kitchen,Cookware,158.82,2,0,317.64,635.28,103.62,Cash,,0.32621836
ORD-106424,05-03-2024,10-03-2024,First Class,Pending,CUST-1284,Lisa Rivera,Corporate,West,Oregon,Salem,PRD-1120,Fitness Equipment Item 21,Sports,Fitness Equipment,358.05,1,0.15,304.34,304.34,61.85,Cash,,0.203226654
ORD-106425,03-05-2022,07-05-2022,Standard Class,Pending,CUST-4686,Mark Gomez,Consumer,South,Florida,Orlando,PRD-1172,Children's Books Item 73,Books,Children's Books,48.6,1,0.15,41.31,41.31,10.26,Credit Card,,0.248366013
ORD-106426,19-04-2023,22-04-2023,Standard Class,Delivered,CUST-2548,Susan Phillips,Consumer,North,Pennsylvania,Philadelphia,PRD-1033,Men's Apparel Item 34,Clothing,Men's Apparel,247.22,1,0.05,234.86,234.86,97.77,Cash,,0.416290556
ORD-106427,29-05-2022,01-06-2022,Second Class,Delivered,CUST-4642,Joshua Hall,Corporate,South,North Carolina,Greensboro,PRD-1218,Haircare Item 19,Beauty,Haircare,124.84,2,0.05,237.2,474.4,102.75,Bank Transfer,,0.433178752
ORD-106428,06-03-2022,10-03-2022,Standard Class,Cancelled,CUST-4851,Richard Williams,Small Business,West,Washington,Spokane,PRD-1233,Fragrances Item 34,Beauty,Fragrances,126.29,2,0.05,239.95,479.9,69.1,Credit Card,,0.287976662
ORD-106429,08-10-2022,11-10-2022,Second Class,Delivered,CUST-1980,Michael Garcia,Consumer,West,Arizona,Tucson,PRD-1007,Laptops Item 8,Electronics,Laptops,1491.41,2,0.05,2833.68,5667.36,885.87,Gift Card,,0.31262175
ORD-106430,11-07-2023,15-07-2023,Standard Class,Returned,CUST-4199,Matthew Thompson,Small Business,West,Arizona,Tucson,PRD-1210,Skincare Item 11,Beauty,Skincare,30.69,2,0.05,58.31,116.62,18.62,Cash,,0.319327731
ORD-106431,02-09-2022,04-09-2022,Second Class,Cancelled,CUST-4455,Ashley Green,Consumer,South,Virginia,Norfolk,PRD-1186,Appliances Item 87,Home & Kitchen,Appliances,346.06,1,0.1,311.45,311.45,132.93,Debit Card,,0.426810082
ORD-106432,06-06-2021,09-06-2021,First Class,Delivered,CUST-1430,Matthew Garcia,Corporate,West,Nevada,Henderson,PRD-1055,Accessories Item 56,Clothing,Accessories,63.56,1,0,63.56,63.56,15.98,PayPal,,0.251415985
ORD-106433,05-08-2024,09-08-2024,Standard Class,Cancelled,CUST-4743,Susan Phillips,Consumer,West,Nevada,Henderson,PRD-1116,Frozen Foods Item 17,Food & Beverage,Frozen Foods,30.89,2,0.1,55.6,111.2,19.91,Credit Card,,0.358093525
ORD-106434,06-02-2024,10-02-2024,First Class,Delivered,CUST-3839,Sandra Wright,Consumer,North,New York,Buffalo,PRD-1033,Men's Apparel Item 34,Clothing,Men's Apparel,67.02,2,0,134.04,268.08,44.58,Gift Card,,0.332587287
ORD-106435,26-08-2021,29-08-2021,First Class,Delivered,CUST-1006,Susan Young,Home Office,South,North Carolina,Greensboro,PRD-1078,Beds Item 79,Furniture,Beds,344.37,2,0.1,619.87,1239.74,81.54,Cash,,0.131543711
ORD-106436,04-12-2021,08-12-2021,Same Day,Delivered,CUST-4499,Anthony Anderson,Consumer,North,Pennsylvania,Philadelphia,PRD-1172,Children's Books Item 73,Books,Children's Books,8.54,3,0,25.62,76.86,6.44,Bank Transfer,,0.25136612
ORD-106437,19-07-2024,26-07-2024,Standard Class,Pending,CUST-2251,Daniel Allen,Corporate,West,Nevada,Las Vegas,PRD-1026,Cameras Item 27,Electronics,Cameras,926.54,1,0.1,833.89,833.89,127.29,Credit Card,,0.152646032
ORD-106438,23-01-2022,26-01-2022,Standard Class,Pending,CUST-4283,Nancy Martin,Corporate,East,Ohio,Columbus,PRD-1054,Accessories Item 55,Clothing,Accessories,66.29,1,0,66.29,66.29,27.85,Debit Card,,0.420123699
ORD-106439,03-01-2022,06-01-2022,First Class,Cancelled,CUST-4281,Christopher Baker,Consumer,Central,Kansas,Wichita,PRD-1235,Personal Care Item 36,Beauty,Personal Care,74.32,2,0,148.64,297.28,52.67,Gift Card,,0.354346071
ORD-106440,19-12-2022,26-12-2022,Standard Class,Delivered,CUST-4681,Charles Roberts,Home Office,West,Washington,Seattle,PRD-1031,Men's Apparel Item 32,Clothing,Men's Apparel,237.5,1,0,237.5,237.5,47.46,Debit Card,,0.199831579
ORD-106441,10-02-2021,11-02-2021,Standard Class,Pending,CUST-1301,George Green,Corporate,West,Arizona,Tucson,PRD-1110,Bakery Item 11,Food & Beverage,Bakery,26.89,1,0.3,18.82,18.82,2.69,Credit Card,,0.14293305
ORD-106442,04-02-2022,08-02-2022,Standard Class,Delivered,CUST-2902,Daniel Thompson,Home Office,East,Ohio,Columbus,PRD-1122,Fitness Equipment Item 23,Sports,Fitness Equipment,393.9,1,0,393.9,393.9,63.8,Cash,,0.161970043
ORD-106443,06-06-2024,08-06-2024,Standard Class,Delivered,CUST-1844,Margaret Gomez,Consumer,South,North Carolina,Greensboro,PRD-1021,Headphones Item 22,Electronics,Headphones,1519.63,4,0,6078.52,24314.08,2204.66,Debit Card,,0.362696841
ORD-106444,11-12-2023,15-12-2023,Second Class,Returned,CUST-1870,Melissa Martin,Consumer,West,Oregon,Eugene,PRD-1023,Headphones Item 24,Electronics,Headphones,122.47,4,0,489.88,1959.52,90.98,Debit Card,,0.185718952
ORD-106445,11-01-2021,18-01-2021,Standard Class,Delivered,CUST-2040,Sandra Miller,Corporate,West,Washington,Tacoma,PRD-1191,Appliances Item 92,Home & Kitchen,Appliances,292.48,5,0.1,1316.16,6580.8,540.31,Debit Card,,0.410519998
ORD-106446,11-10-2022,16-10-2022,Second Class,Delivered,CUST-3508,Richard Johnson,Consumer,Central,Iowa,Des Moines,PRD-1023,Headphones Item 24,Electronics,Headphones,1714.8,4,0,6859.2,27436.8,1004.7,Credit Card,,0.146474808
ORD-106447,11-04-2021,18-04-2021,Second Class,Delivered,CUST-4274,Kevin Harris,Consumer,North,Pennsylvania,Allentown,PRD-1019,Headphones Item 20,Electronics,Headphones,266.5,3,0.2,639.6,1918.8,33.58,Debit Card,,0.052501563
ORD-106448,14-11-2022,18-11-2022,Standard Class,Returned,CUST-2980,Jason Scott,Home Office,South,Virginia,Norfolk,PRD-1074,Sofas Item 75,Furniture,Sofas,507.34,1,0.3,355.14,355.14,30.68,PayPal,,0.086388467
ORD-106449,01-12-2021,08-12-2021,Standard Class,Delivered,CUST-2701,Anthony Torres,Small Business,West,Oregon,Salem,PRD-1003,Smartphones Item 4,Electronics,Smartphones,1602.75,1,0,1602.75,1602.75,130.89,Credit Card,,0.081665887
ORD-106450,23-10-2022,30-10-2022,Same Day,Delivered,CUST-2452,Rebecca Young,Small Business,North,New Jersey,Newark,PRD-1021,Headphones Item 22,Electronics,Headphones,1249.98,2,0.3,1749.97,3499.94,131.99,Credit Card,,0.07542415
ORD-106451,08-07-2024,09-07-2024,Second Class,Delivered,CUST-1065,Margaret King,Consumer,South,Florida,Miami,PRD-1037,Women's Apparel Item 38,Clothing,Women's Apparel,69.27,1,0.15,58.88,58.88,8.33,PayPal,,0.141474185
ORD-106452,19-03-2024,21-03-2024,First Class,Delivered,CUST-1457,Jason Gomez,Consumer,South,Florida,Orlando,PRD-1073,Sofas Item 74,Furniture,Sofas,603.62,4,0,2414.48,9657.92,1037.67,Gift Card,,0.429769557
ORD-106453,30-01-2022,02-02-2022,Standard Class,Delivered,CUST-3284,Karen Davis,Corporate,North,Connecticut,Hartford,PRD-1088,Shelving Item 89,Furniture,Shelving,197.9,3,0,593.7,1781.1,142.09,Debit Card,,0.239329628
ORD-106454,15-09-2023,17-09-2023,Second Class,Returned,CUST-1901,David Anderson,Corporate,South,Texas,San Antonio,PRD-1155,Fiction Item 56,Books,Fiction,14.08,1,0.05,13.38,13.38,2.89,Bank Transfer,,0.215994021
ORD-106455,15-04-2023,19-04-2023,Second Class,Delivered,CUST-1467,Margaret Williams,Consumer,North,New York,Albany,PRD-1207,Storage Item 8,Home & Kitchen,Storage,129.18,2,0,258.36,516.72,51.86,Debit Card,,0.200727667
ORD-106456,23-11-2023,26-11-2023,Standard Class,Returned,CUST-4911,Jessica Wright,Consumer,Central,Iowa,Cedar Rapids,PRD-1104,Dairy Item 5,Food & Beverage,Dairy,7.17,8,0.05,54.49,435.92,19.44,Bank Transfer,,0.356762709
ORD-106457,24-05-2021,29-05-2021,First Class,Delivered,CUST-4760,Rebecca Thomas,Consumer,West,California,San Diego,PRD-1055,Accessories Item 56,Clothing,Accessories,182.56,6,0.05,1040.59,6243.54,98.47,Bank Transfer,,0.094629009
ORD-106458,26-10-2024,28-10-2024,Second Class,Delivered,CUST-1285,Stephanie Brown,Small Business,West,Arizona,Tucson,PRD-1139,Cycling Item 40,Sports,Cycling,364.01,6,0,2184.06,13104.36,245.67,PayPal,,0.112483174
ORD-106459,15-11-2023,19-11-2023,Standard Class,Returned,CUST-3053,Ashley Moore,Consumer,East,Illinois,Aurora,PRD-1070,Desks Item 71,Furniture,Desks,589.53,1,0,589.53,589.53,85.55,Credit Card,,0.145115601
ORD-106460,30-03-2023,03-04-2023,Same Day,Delivered,CUST-2233,Emily Wright,Corporate,West,Nevada,Henderson,PRD-1225,Makeup Item 26,Beauty,Makeup,32.62,2,0,65.24,130.48,8.62,Credit Card,,0.132127529
ORD-106461,04-06-2022,07-06-2022,Standard Class,Cancelled,CUST-2962,Michael Green,Small Business,West,Washington,Spokane,PRD-1097,Beverages Item 98,Food & Beverage,Beverages,46.95,4,0.05,178.41,713.64,46.25,Credit Card,,0.259234348
ORD-106462,18-03-2023,22-03-2023,Second Class,Delivered,CUST-1200,Amanda Wilson,Consumer,North,New York,Buffalo,PRD-1162,Textbooks Item 63,Books,Textbooks,11.66,3,0.3,24.49,73.47,5.2,Debit Card,,0.212331564
ORD-106463,02-03-2022,04-03-2022,Standard Class,Delivered,CUST-3569,George Jackson,Consumer,West,Oregon,Eugene,PRD-1233,Fragrances Item 34,Beauty,Fragrances,94.59,3,0.2,227.02,681.06,20.63,Credit Card,,0.090873051
ORD-106464,18-05-2024,20-05-2024,Standard Class,Delivered,CUST-4151,Melissa Adams,Corporate,South,Texas,Houston,PRD-1207,Storage Item 8,Home & Kitchen,Storage,73.8,1,0.1,66.42,66.42,11.71,Gift Card,,0.176302319
ORD-106465,17-03-2022,20-03-2022,Second Class,Delivered,CUST-1715,Mark Garcia,Home Office,North,Pennsylvania,Pittsburgh,PRD-1044,Kids' Apparel Item 45,Clothing,Kids' Apparel,153.83,1,0.1,138.45,138.45,18.36,Cash,,0.132611051
ORD-106466,13-04-2024,16-04-2024,Same Day,Returned,CUST-2661,Margaret Jones,Consumer,North,New Jersey,Trenton,PRD-1204,Storage Item 5,Home & Kitchen,Storage,26.98,2,0,53.96,107.92,5.98,Cash,,0.110822832
ORD-106467,23-08-2024,26-08-2024,Standard Class,Pending,CUST-3833,Karen Evans,Consumer,North,New York,Albany,PRD-1182,Cookware Item 83,Home & Kitchen,Cookware,25.09,1,0,25.09,25.09,5.55,Credit Card,,0.221203667
ORD-106468,03-09-2022,08-09-2022,First Class,Delivered,CUST-3639,Margaret Nelson,Small Business,North,New Jersey,Newark,PRD-1099,Beverages Item 100,Food & Beverage,Beverages,18.48,1,0.15,15.71,15.71,2.15,Cash,,0.136855506
ORD-106469,09-01-2021,10-01-2021,Standard Class,Cancelled,CUST-1287,Thomas Miller,Consumer,South,Georgia,Savannah,PRD-1096,Beverages Item 97,Food & Beverage,Beverages,7.3,1,0.1,6.57,6.57,1.97,PayPal,,0.299847793
ORD-106470,16-02-2023,19-02-2023,Standard Class,Delivered,CUST-2482,Brian Taylor,Corporate,West,Nevada,Reno,PRD-1047,Kids' Apparel Item 48,Clothing,Kids' Apparel,153.89,2,0.1,277,554,66.71,PayPal,,0.240830325
ORD-106471,08-03-2024,11-03-2024,Standard Class,Delivered,CUST-1502,David Scott,Consumer,West,Washington,Seattle,PRD-1213,Skincare Item 14,Beauty,Skincare,86.17,3,0,258.51,775.53,54.27,Bank Transfer,,0.209933852
ORD-106472,24-01-2021,28-01-2021,Second Class,Cancelled,CUST-3895,John Smith,Consumer,West,Oregon,Portland,PRD-1054,Accessories Item 55,Clothing,Accessories,158.56,3,0,475.68,1427.04,156.29,Gift Card,,0.328561218
ORD-106473,26-10-2022,30-10-2022,First Class,Delivered,CUST-2710,Joseph Scott,Home Office,South,Virginia,Richmond,PRD-1062,Office Chairs Item 63,Furniture,Office Chairs,725.39,5,0.3,2538.86,12694.3,109.38,Bank Transfer,,0.043082328
ORD-106474,23-11-2023,28-11-2023,First Class,Cancelled,CUST-2672,Jessica Gomez,Consumer,North,Pennsylvania,Pittsburgh,PRD-1195,Bedding Item 96,Home & Kitchen,Bedding,115.11,2,0,230.22,460.44,93.68,Cash,,0.406915125
ORD-106475,26-11-2024,29-11-2024,Standard Class,Pending,CUST-4452,Christopher White,Consumer,West,Nevada,Las Vegas,PRD-1029,Cameras Item 30,Electronics,Cameras,459.04,2,0.05,872.18,1744.36,392.27,Cash,,0.449758077
ORD-106476,12-05-2022,17-05-2022,Standard Class,Delivered,CUST-1649,John Mitchell,Home Office,South,Georgia,Savannah,PRD-1037,Women's Apparel Item 38,Clothing,Women's Apparel,57.48,3,0,172.44,517.32,44.54,Credit Card,,0.25829274
ORD-106477,21-09-2024,25-09-2024,First Class,Delivered,CUST-3209,Emily Miller,Home Office,North,Pennsylvania,Allentown,PRD-1068,Desks Item 69,Furniture,Desks,190.76,2,0.05,362.44,724.88,149.77,PayPal,,0.413227017
ORD-106478,09-06-2022,12-06-2022,Second Class,Delivered,CUST-4307,Patricia King,Consumer,East,Ohio,Cleveland,PRD-1152,Fiction Item 53,Books,Fiction,70.17,1,0,70.17,70.17,27.79,PayPal,,0.396038193
ORD-106479,28-12-2021,30-12-2021,Standard Class,Delivered,CUST-4476,Nancy Moore,Home Office,South,Virginia,Norfolk,PRD-1003,Smartphones Item 4,Electronics,Smartphones,1131.14,2,0.05,2149.17,4298.34,704.2,PayPal,,0.327661376
ORD-106480,21-11-2024,24-11-2024,Standard Class,Delivered,CUST-4096,Kevin Campbell,Consumer,Central,Minnesota,Minneapolis,PRD-1196,Bedding Item 97,Home & Kitchen,Bedding,244.73,1,0.05,232.49,232.49,32.86,PayPal,,0.141339412
ORD-106481,13-01-2022,15-01-2022,Standard Class,Delivered,CUST-2754,Michael Gomez,Consumer,South,Florida,Jacksonville,PRD-1208,Storage Item 9,Home & Kitchen,Storage,219.36,4,0,877.44,3509.76,309.18,Bank Transfer,,0.352365974
ORD-106482,06-03-2022,09-03-2022,Second Class,Cancelled,CUST-1525,Jennifer Baker,Home Office,North,Pennsylvania,Pittsburgh,PRD-1099,Beverages Item 100,Food & Beverage,Beverages,17.03,4,0,68.12,272.48,13.8,Debit Card,,0.202583676
ORD-106483,22-11-2021,26-11-2021,Second Class,Delivered,CUST-3216,David Campbell,Corporate,South,Georgia,Augusta,PRD-1160,Non-Fiction Item 61,Books,Non-Fiction,40.61,8,0.2,259.9,2079.2,17.13,Gift Card,,0.065909965
ORD-106484,02-11-2023,06-11-2023,Second Class,Pending,CUST-1603,Karen Taylor,Corporate,South,Virginia,Richmond,PRD-1088,Shelving Item 89,Furniture,Shelving,619.72,2,0.1,1115.5,2231,220.09,PayPal,,0.197301658
ORD-106485,06-08-2021,09-08-2021,Standard Class,Cancelled,CUST-2105,Joseph Harris,Home Office,West,Oregon,Salem,PRD-1053,Footwear Item 54,Clothing,Footwear,125.01,1,0,125.01,125.01,32.48,Debit Card,,0.259819214
ORD-106486,20-12-2024,23-12-2024,Standard Class,Cancelled,CUST-3696,Jennifer Mitchell,Home Office,West,California,San Diego,PRD-1179,Comics Item 80,Books,Comics,12.82,10,0.2,102.56,1025.6,5.92,Credit Card,,0.057722309
ORD-106487,09-05-2024,13-05-2024,Standard Class,Delivered,CUST-2351,Daniel Phillips,Corporate,West,Nevada,Henderson,PRD-1033,Men's Apparel Item 34,Clothing,Men's Apparel,230.1,1,0,230.1,230.1,92.06,PayPal,,0.400086919
ORD-106488,17-03-2021,24-03-2021,Second Class,Cancelled,CUST-4248,Stephanie Mitchell,Consumer,West,Washington,Tacoma,PRD-1170,Children's Books Item 71,Books,Children's Books,76.1,2,0.1,136.98,273.96,33.68,Bank Transfer,,0.24587531
ORD-106489,02-06-2024,05-06-2024,Standard Class,Returned,CUST-3736,Joshua Flores,Consumer,Central,Iowa,Davenport,PRD-1023,Headphones Item 24,Electronics,Headphones,1403.2,8,0.2,8980.48,71843.84,973.84,Bank Transfer,,0.108439638
ORD-106490,25-03-2023,30-03-2023,Second Class,Delivered,CUST-4267,Stephanie Green,Small Business,Central,Nebraska,Lincoln,PRD-1132,Team Sports Item 33,Sports,Team Sports,234.35,2,0.2,374.96,749.92,70.14,Credit Card,,0.187059953
ORD-106491,23-04-2024,26-04-2024,First Class,Cancelled,CUST-3866,Jason King,Corporate,South,North Carolina,Greensboro,PRD-1118,Frozen Foods Item 19,Food & Beverage,Frozen Foods,13.29,3,0,39.87,119.61,13.41,PayPal,,0.336343115
ORD-106492,09-02-2023,13-02-2023,Standard Class,Delivered,CUST-3204,Linda Johnson,Consumer,West,Arizona,Tucson,PRD-1117,Frozen Foods Item 18,Food & Beverage,Frozen Foods,52.96,1,0,52.96,52.96,21.35,Gift Card,,0.403134441
ORD-106493,22-01-2024,25-01-2024,Standard Class,Delivered,CUST-2064,Lisa Jones,Consumer,East,Michigan,Detroit,PRD-1231,Fragrances Item 32,Beauty,Fragrances,66.53,2,0.15,113.1,226.2,12.67,Cash,,0.112024757
ORD-106494,23-07-2022,25-07-2022,Same Day,Cancelled,CUST-2974,Anthony Anderson,Home Office,South,Virginia,Richmond,PRD-1095,Snacks Item 96,Food & Beverage,Snacks,6.27,1,0.25,4.7,4.7,0.3,Gift Card,,0.063829787
ORD-106495,27-09-2022,30-09-2022,Standard Class,Cancelled,CUST-4915,Matthew Adams,Home Office,South,Florida,Tampa,PRD-1014,Tablets Item 15,Electronics,Tablets,149.07,1,0,149.07,149.07,49.02,PayPal,,0.328838801
ORD-106496,18-07-2024,21-07-2024,Same Day,Delivered,CUST-1370,Karen Adams,Consumer,East,Wisconsin,Milwaukee,PRD-1138,Cycling Item 39,Sports,Cycling,298.46,3,0.15,761.07,2283.21,340.59,Credit Card,,0.447514683
ORD-106497,27-08-2023,01-09-2023,Standard Class,Delivered,CUST-3931,Kevin Brown,Consumer,South,Georgia,Savannah,PRD-1154,Fiction Item 55,Books,Fiction,54.72,1,0,54.72,54.72,15.91,PayPal,,0.290752924
ORD-106498,31-03-2024,04-04-2024,Standard Class,Pending,CUST-2185,Brian Wilson,Consumer,Central,Minnesota,Minneapolis,PRD-1070,Desks Item 71,Furniture,Desks,390.53,5,0.05,1855.02,9275.1,769.62,Cash,,0.414885015
ORD-106499,10-11-2024,13-11-2024,Second Class,Delivered,CUST-4319,John Jackson,Corporate,East,Wisconsin,Madison,PRD-1042,Kids' Apparel Item 43,Clothing,Kids' Apparel,202.43,2,0.1,364.37,728.74,155.84,PayPal,,0.427697121
ORD-106500,02-05-2024,05-05-2024,Second Class,Returned,CUST-2423,Michael Jackson,Consumer,Central,Missouri,Kansas City,PRD-1150,Fiction Item 51,Books,Fiction,28.66,2,0.15,48.72,97.44,11,Debit Card,,0.225779967
ORD-106501,28-08-2023,31-08-2023,Standard Class,Pending,CUST-4492,Mark Moore,Home Office,North,Massachusetts,Boston,PRD-1140,Cycling Item 41,Sports,Cycling,372.91,1,0,372.91,372.91,99.43,Debit Card,,0.2666327
ORD-106502,18-12-2021,20-12-2021,Second Class,Delivered,CUST-3341,Patricia Phillips,Consumer,East,Ohio,Columbus,PRD-1078,Beds Item 79,Furniture,Beds,938.01,2,0,1876.02,3752.04,438.61,Credit Card,,0.233798147
ORD-106503,17-07-2023,20-07-2023,Standard Class,Delivered,CUST-4838,Susan Rivera,Consumer,West,Arizona,Mesa,PRD-1190,Appliances Item 91,Home & Kitchen,Appliances,297.17,2,0,594.34,1188.68,87.05,PayPal,,0.146464986
ORD-106504,04-12-2022,07-12-2022,Same Day,Delivered,CUST-1631,Sarah Wilson,Corporate,West,Washington,Tacoma,PRD-1211,Skincare Item 12,Beauty,Skincare,73.45,5,0,367.25,1836.25,44.74,Bank Transfer,,0.12182437
ORD-106505,22-03-2023,27-03-2023,Standard Class,Delivered,CUST-1293,Charles Scott,Small Business,Central,Iowa,Cedar Rapids,PRD-1212,Skincare Item 13,Beauty,Skincare,53.03,3,0.1,143.18,429.54,21.25,PayPal,,0.148414583
ORD-106506,17-01-2022,20-01-2022,Standard Class,Returned,CUST-4029,Barbara Nelson,Home Office,North,Massachusetts,Worcester,PRD-1122,Fitness Equipment Item 23,Sports,Fitness Equipment,542.23,2,0.15,921.79,1843.58,380.29,Debit Card,,0.412556005
ORD-106507,11-04-2021,13-04-2021,Second Class,Delivered,CUST-3820,Thomas Smith,Corporate,South,Georgia,Atlanta,PRD-1104,Dairy Item 5,Food & Beverage,Dairy,28.98,2,0,57.96,115.92,10.61,Gift Card,,0.183057281
ORD-106508,23-06-2024,27-06-2024,Standard Class,Delivered,CUST-3521,Thomas Davis,Small Business,North,New York,Buffalo,PRD-1153,Fiction Item 54,Books,Fiction,11.22,4,0.2,35.9,143.6,5.78,PayPal,,0.161002786
ORD-106509,21-12-2024,25-12-2024,Standard Class,Delivered,CUST-4651,Rebecca Flores,Consumer,West,California,San Diego,PRD-1146,Swimming Item 47,Sports,Swimming,424.31,1,0,424.31,424.31,185.97,Cash,,0.438288044
ORD-106510,28-07-2021,02-08-2021,Standard Class,Cancelled,CUST-3368,Stephanie Martin,Home Office,East,Wisconsin,Madison,PRD-1069,Desks Item 70,Furniture,Desks,477.86,5,0.2,1911.44,9557.2,165.49,Cash,,0.086578705
ORD-106511,07-05-2024,09-05-2024,Standard Class,Cancelled,CUST-1558,Amanda Jones,Corporate,Central,Nebraska,Lincoln,PRD-1049,Footwear Item 50,Clothing,Footwear,213.29,1,0,213.29,213.29,20.3,Debit Card,,0.095175583
ORD-106512,05-09-2024,10-09-2024,Second Class,Pending,CUST-2999,James Harris,Small Business,North,New Jersey,Jersey City,PRD-1236,Personal Care Item 37,Beauty,Personal Care,38.71,4,0,154.84,619.36,21,Credit Card,,0.13562387
ORD-106513,25-09-2023,29-09-2023,First Class,Returned,CUST-1450,Christopher Nguyen,Small Business,Central,Minnesota,Saint Paul,PRD-1042,Kids' Apparel Item 43,Clothing,Kids' Apparel,219.68,6,0,1318.08,7908.48,322.98,Cash,,0.245038237
ORD-106514,28-05-2024,01-06-2024,Same Day,Returned,CUST-1442,Emily Campbell,Consumer,East,Illinois,Rockford,PRD-1130,Outdoor Gear Item 31,Sports,Outdoor Gear,441.82,4,0.15,1502.19,6008.76,121.35,Cash,,0.080782058
ORD-106515,11-08-2024,13-08-2024,Standard Class,Delivered,CUST-1251,John Nelson,Corporate,East,Indiana,Fort Wayne,PRD-1023,Headphones Item 24,Electronics,Headphones,60.6,1,0.25,45.45,45.45,10.21,Debit Card,,0.224642464
